"013425 ST. ANDREWS SEWANEE SCHOOL, 290 QUINTARD RD, SEWANEE, TN 37375-3071",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 15
7285455,1,20 LB,SYS REL,MANGO CHUNK IQF,74865452298,N,2.0,76.96,38.48,0.0,0.0,0.0,42.0,76.96
8476640,1,25 LB,NABISCO,COOKIE CRUMB OREO MED PCS,10019320029568,N,1.0,75.51,75.51,0.0,0.0,0.0,25.0,75.51
7097909,1,1000CT,ERTHPLS,SLEEVE PAPER KRAFT 12-20OZ CUP,C-SYSCO-EP-CP,N,2.0,72.5,36.25,0.0,0.0,0.0,24.0,72.5
7064461,1,120 CT,ERTHPLS,CONTAINER PLAS 1C HNG 9X9 WHT,7064461,N,2.0,69.1,34.55,0.0,0.0,0.0,29.566,69.1
7064617,12,70 CT,SYS IMP,CUP PLAS PET CLR 16 OZ,YP160CSYSA,N,1.0,68.69,68.69,0.0,0.0,0.0,28.704,68.69
6889125,1,10 LB,OCNSPRY,CRANBERRY DRIED CRAISINS,3477,N,3.0,64.2,21.4,0.0,0.0,0.0,30.0,64.2
6725737,64,1.375Z,MSVICKI,CHIP POTATO JALAPENO KETTLE,44441,N,2.0,60.74,30.37,0.0,0.0,0.0,11.0,60.74
6743441,64,1.5 OZ,LAYS,CHIP POTATO BBQ LSS,44358,N,2.0,60.74,30.37,0.0,0.0,0.0,12.0,60.74
4009189,6,5 LB,SYS CLS,PEANUT BUTTER CREAMY,1744,N,1.0,60.06,60.06,0.0,0.0,0.0,30.0,60.06
6022735,1,50 LB,BOBSRED,CEREAL HOT OAT OLD FSHN THICK,1355B50,N,1.0,58.8,58.8,0.0,0.0,0.0,50.0,58.8
5847011,3,1GAL,AREZCLS,OIL OLIVE POMACE,311149,N,1.0,58.14,58.14,0.0,0.0,0.0,23.0,58.14
4004438,6,24 OZ,LA CHOY,NOODLE CHOW MEIN,4430012620,N,2.0,57.78,28.89,0.0,0.0,0.0,18.0,57.78
4350963,4,1 GAL,ECOLAB,DETERGENT MACH SUPM TRUMP,6112740,N,1.0,56.07,56.07,0.0,0.0,0.0,43.0,56.07
1854179,6,64 OZ,SILK,MILK COCONUT ORIG ESL,136453,N,3.0,54.54,18.18,0.0,0.0,0.0,76.53,54.54
4156444,4,1 GAL,SYS CLS,DRESSING HONEY MUSTARD,12856SYS,N,0.0,0.0,0.0,4.0,53.04,13.26,33.6,53.04
2576864,6,4 LB,SKIPPY,PEANUT BUTTER CREAMY,11009,N,1.0,49.47,49.47,0.0,0.0,0.0,24.0,49.47
0611404,12,10 OZ,GHIRAD,CHOCOLATE CHIP BTRSWT 60%,61274,N,1.0,48.5,48.5,0.0,0.0,0.0,7.5,48.5
4080966,12,1 LB,SYS CLS,MARSHMALLOW MINI WHITE,95000,N,2.0,47.8,23.9,0.0,0.0,0.0,24.0,47.8
6010540,1,25 LB,SUG RAW,SUGAR IN THE RAW BULK,4480050315,N,1.0,47.55,47.55,0.0,0.0,0.0,25.0,47.55
5087572,1,25 LB,SYS CLS,SUGAR GRANULATED XFINE CANE,401490,N,2.0,42.2,21.1,0.0,0.0,0.0,50.0,42.2
6709455,4,35 OZ,HOSPTLY,CEREAL RICE CRISP,71923-76242,N,2.0,40.26,20.13,0.0,0.0,0.0,17.5,40.26
0486847,48,4OZ,JUSTBGL,BAGEL PLAIN UNSLICED,74367201301,N,2.0,40.24,20.12,0.0,0.0,0.0,24.0,40.24
9312596,24,14 OZ,CASACLS,MILK CONDENSED SWEETENED,7486585259,N,1.0,40.12,40.12,0.0,0.0,0.0,21.0,40.12
3292804,6,14 OZ,SUSTAIN,PAN COATING SUNFL ARSL NONGMO,1132000SW,N,1.0,39.59,39.59,0.0,0.0,0.0,5.3,39.59
4002432,4,1 GAL,SYS REL,MAYONNAISE HEAVY DUTY,71416SYS,N,1.0,39.29,39.29,0.0,0.0,0.0,29.4,39.29
4047080,100,60 GAL,SYS CLS,LINER TRASH 38X58 .95 ML WHT,H7658TWS,N,1.0,39.03,39.03,0.0,0.0,0.0,14.0,39.03
1763846,100,60 GAL,SYS REL,LINER REPRO 38X58 1.5 ML BLK,X7658AKSX01,N,1.0,38.16,38.16,0.0,0.0,0.0,22.0,38.16
0279754,4,750ML,SYS REL,SOAP HAND AB FOAM ORANGE RTU,6100592,N,1.0,37.03,37.03,0.0,0.0,0.0,6.91,37.03
4342085,6,28 CT,BIGELOW,TEA EARLGREY,72310003484,N,2.0,35.58,17.79,0.0,0.0,0.0,3.59,35.58
7191505,6,28 CT,BIGELOW,TEA HOT BAG GREEN,388,N,2.0,35.58,17.79,0.0,0.0,0.0,3.8,35.58
7038542,8,20 OZ,LNBAKHS,BREAD WHITE GF WIDE PAN SLI,10671521410400,N,1.0,35.39,35.39,0.0,0.0,0.0,10.0,35.39
4214649,4,1 GAL,ECOLAB,SANITIZER MACH LIQ ECOSAN,6113979,N,1.0,34.33,34.33,0.0,0.0,0.0,38.5,34.33
7473477,12,85 CT,SYS IMP,LID PLAS CLR FLT W/SLT 10-20OZ,YLP24CSYS,N,1.0,32.47,32.47,0.0,0.0,0.0,8.0,32.47
4380788,8,48 CT,M&M,CANDY M&M PEANUT 1.74 OZ,108233,N,0.0,0.0,0.0,1.0,32.39,32.39,5.75,32.39
1251745,12,15 OZ,WHLFCLS,CREAM WHIPPED ARSL XTRA CREAMY,1002843,N,1.0,31.98,31.98,0.0,0.0,0.0,12.51,31.98
5228747,6,1 LB,IMP/MCC,SPICE CURRY POWDER,974269,N,0.0,0.0,0.0,3.0,30.96,10.32,3.0,30.96
5769375,12,1000FT,SYS CLS,TISSUE TOILET JUMBO 2PLY WHT,TJ0922A-SYS,N,1.0,30.35,30.35,0.0,0.0,0.0,22.246,30.35
5084850,12,500CT,SYS CLS,NAPKIN LUNCH 11.5X13 1PLY 1/4F,L3141-SYS,N,1.0,29.7,29.7,0.0,0.0,0.0,27.58,29.7
5593702,12,2 LB,SYS CLS,SUGAR BROWN LIGHT CANE,432454,N,1.0,29.49,29.49,0.0,0.0,0.0,24.0,29.49
1841947,8,1.25LB,GR LAKE,CHEESE CHEDDAR MILD SLI .50 OZ,99806,N,1.0,27.6,27.6,0.0,0.0,0.0,10.0,27.6
8379251,1,25 LB,SYS CLS,FLOUR ALL PURP H&R BL EN MT,734730-23957,N,3.0,27.21,9.07,0.0,0.0,0.0,75.0,27.21
5197769,12,36 CT,REESES,CANDY PEANUT BUTTER CUP,3400044000,N,0.0,0.0,0.0,1.0,26.07,26.07,4.833,26.07
5488366,12,36 CT,HERSHEY,CANDY BAR CHOC MILK,3400024000,N,0.0,0.0,0.0,1.0,26.07,26.07,3.483,26.07
8003422,1,1000CT,SYS CLS,SPOON PLAS WHT MEDHVY MDLNGTH,YMWSWSYS,N,1.0,25.62,25.62,0.0,0.0,0.0,7.1,25.62
0075048,6,#10,BUSH,BEAN GARBANZO LOW SODIUM,1701,N,1.0,25.29,25.29,0.0,0.0,0.0,41.625,25.29
0496026,1,12 IN,SYS CLS,FILM PVC 2000FT ROLL SLI CUTR,9059,N,1.0,24.63,24.63,0.0,0.0,0.0,5.65,24.63
1821537,4,5 LB,IMPFRSH,GARLIC PEELED FRESH JAR,71001,N,0.0,0.0,0.0,1.0,24.19,24.19,5.0,24.19
4043923,200,.5 OZ,SMUCKER,JELLY GRAPE CUP,5150000764,N,2.0,22.38,11.19,0.0,0.0,0.0,14.0,22.38
5630967,200,"12X24""",SYSCO,WIPER TOWEL BLU/WHT 12X24 DRY,F307007,N,1.0,21.34,21.34,0.0,0.0,0.0,3.65,21.34
4645446,3,2 LB,SYS CLS,SUNFLOWER KERNEL OIL RST SALT,4645446,N,1.0,20.07,20.07,0.0,0.0,0.0,6.0,20.07
4046348,200,.5 OZ,SMUCKER,JAM BLACKBERRY CUP,5150001698,N,1.0,19.39,19.39,0.0,0.0,0.0,6.2,19.39
0444497,8,1000CT,SYS CLS,PAPER PATTY SQUARE 5.5 IN,P-55SYSP,N,0.0,0.0,0.0,4.0,18.08,4.52,6.324,18.08
5767173,12,350 FT,ERTHPLS,TOWEL ROLL NOPERF 7.87 EARTH+,RK350A-SYS,N,1.0,17.49,17.49,0.0,0.0,0.0,21.131,17.49
4040598,4,10 LB,CLABGIR,POWDER BAKING,355,N,0.0,0.0,0.0,1.0,16.75,16.75,10.0,16.75
4180741,6,"54""",SYSCO,BROOM ANGULAR FLAGGED,B410ASYS,N,0.0,0.0,0.0,3.0,16.71,5.57,4.0,16.71
9904821,6,32 OZ,CALIFIA,MILK OAT BARISTA BLEND,420236CA,N,1.0,16.05,16.05,0.0,0.0,0.0,14.2,16.05
5778222,16,150 CT,SYS CLS,TOWEL CFOLD 12.75X10.125 1PLY,CB530-SYS,N,1.0,16.05,16.05,0.0,0.0,0.0,15.778,16.05
6938500,6,500CT,SYSCO,FOIL SHEET 9X10.75IN SILVER,W69372,N,0.0,0.0,0.0,2.0,15.12,7.56,5.166,15.12
7863634,1,250CT,SYS CLS,BAG PLAS RECLOSE GAL XX-HEAVY,304985530,N,1.0,15.03,15.03,0.0,0.0,0.0,5.5,15.03
5020193,2,5 LB,WHLFCLS,CREAM SOUR CULTRD GRADE A,1003864,N,1.0,14.25,14.25,0.0,0.0,0.0,10.0,14.25
7435191,1,12IN,SYS CLS,FILM PVC ROLL 2000FT,9062,N,1.0,13.06,13.06,0.0,0.0,0.0,6.0,13.06
4006862,4,1 GAL,ZATARAN,MUSTARD CREOLE STYLE,Z03107,N,0.0,0.0,0.0,1.0,12.21,12.21,8.25,12.21
6639512,6,18 Z,IMP/MCC,SPICE CINNAMON GRND,974425,N,0.0,0.0,0.0,1.0,10.45,10.45,1.125,10.45
5228713,6,14 OZ,IMP/MCC,SPICE CUMIN GRND,974266,N,0.0,0.0,0.0,1.0,9.58,9.58,0.866,9.58
7082172,6,5 LB,SYS CLS,POWDER BAKING,58005,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5229265,3,10 OZ,IMP/MCC,SPICE PARSLEY FLAKE,974322,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7582505,8,16 OZ,DRISCOL,STRAWBERRY FRESH DRISCOLL,70000000000009,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2986038,12,32 OZ,PACIFIC,MILK ALMOND BARISTA ORIGINAL,520004312,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3947963,12,32 OZ,PACIFIC,MILK COCONUT ORIG BARISTA,520004313,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7064531,4,125 CT,ERTHPLS,CONTAINER PAPER HNG 6X6 FBR,7064531,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8531238,1,EA,RUBBRMD,BROOM ANGLE FLAGGED W/HNDL,FG637500GRAY,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7064570,1,1000CT,ERTHPLS,KNIFE PLAS PSM HVYWGT BEIGE,7064570,N,-1.0,-45.02,45.02,0.0,0.0,0.0,-12.522,-45.02
Count: 126,Totals For 025478,,,,,,511.0,18958.169999999995,37.10013698630136,118.0,1280.52,10.851864406779661,6856.36,20238.689999999995
,,,,,,,,,,,,,,
"023549 UNIV SOUTH CUP & GOWN CAFE, 178 GEORGE AVE, SEWANEE, TN 37383-2352",,,,,,,,,,,,,,
1348222,4,4 LB,SYS IMP,SOUP TOMATO BASIL BISQUE RTU,20278,N,13.0,452.01,34.77,0.0,0.0,0.0,208.0,452.01
6738928,48,4 OZ,JUSTBGL,BAGEL EVERYTHING SLI,743672002551,N,17.0,361.93,21.29,0.0,0.0,0.0,204.0,361.93
6738936,48,4 OZ,JUSTBGL,BAGEL PLAIN SLI,251,N,17.0,361.93,21.29,0.0,0.0,0.0,204.0,361.93
1086917,1,192CT,HORMEL,BACON PRECOOKED ROUND 3.5 INCH,25779,N,6.0,352.64,58.773333,0.0,0.0,0.0,26.4,352.64
4676306,4,1 GAL,WHLFCLS,MILK WHL GALLON,61196,N,18.0,332.24,18.457777,0.0,0.0,0.0,619.2,332.24
1647353,2,5 LB,SYS CLS,CHICKEN FAJ BRST STRIP CKD,50424,N,8.0,323.88,40.485,0.0,0.0,0.0,80.0,323.88
7067953,4,2.5 LB,STKEZE,BEEF STEAK PHILLY MR FC SL,10000097565,N,4.0,298.38,74.595,0.0,0.0,0.0,40.0,298.38
1012566,10,3 LB,WHLFIMP,CHEESE CREAM LOAF,STK11772,N,1.0,57.91,57.91,29.0,166.59,5.744482,117.0,224.5
0951923,10,100 CT,SYS REL,GLOVE LATEX FDSVC PF MED,304763372,N,2.0,216.38,108.19,0.0,0.0,0.0,28.32,216.38
3029222,168,1.5 OZ,PAPETTI,EGG FRIED PATTIE W BLK PPR,46025-70407-00,N,5.0,207.05,41.41,0.0,0.0,0.0,78.75,207.05
4099418,8,1 LB,AREZIMP,CHEESE MOZZ FRSH LOG SLI CRYO,1003,N,6.0,195.4,32.566666,0.0,0.0,0.0,48.0,195.4
7064586,12,60 CT,SYS IMP,CUP PLAS PET CLR 20 OZ,YP21CSYSA,N,3.0,195.27,65.09,0.0,0.0,0.0,89.523,195.27
5857679,2,150 CT,SYS CLS,BACON PRECOOKED THICK SLICE,1451,N,3.0,193.68,64.56,0.0,0.0,0.0,11.25,193.68
2861393,4,4LB,CMBLRSV,SOUP CHICKEN & RICE THAI RTE,20805,N,4.0,181.48,45.37,0.0,0.0,0.0,64.0,181.48
9904821,6,32 OZ,CALIFIA,MILK OAT BARISTA BLEND,420236CA,N,11.0,176.55,16.05,0.0,0.0,0.0,156.2,176.55
7179675,24,6.7 OZ,BTRBALL,SANDWICH TURKEY PESTO CIABAT,22655089581,N,3.0,169.49,56.496666,0.0,0.0,0.0,30.15,169.49
6297594,48,1.5 OZ,CASAIMP,AVOCADO HASS FRSH HLV INDW HPP,10734730162826,N,4.0,143.88,35.97,0.0,0.0,0.0,18.0,143.88
8106833,6,2 LB,HORMEL,TURKEY BREAST SLI OIL BRN 1 OZ,32493,N,2.0,139.06,69.53,0.0,0.0,0.0,24.0,139.06
8146454,24,2.6OZ,BISTROC,CAKE TIRAMISU BSTRO,38906,N,5.0,138.15,27.63,0.0,0.0,0.0,19.5,138.15
4423950,4,54 OZ,SYS CLS,CAKE COFF ASSTMT 10,8495240849,N,2.0,137.22,68.61,0.0,0.0,0.0,26.624,137.22
7101689,6,32 OZ,TAZO,TEA CHAI CLASSIC CONC,67834630,N,9.0,135.09,15.01,0.0,0.0,0.0,108.0,135.09
6835153,2,2-4AVG,HICKHSE,SALMON SCOTTISH SMKD SLI,SOS2-4IMP2/CS,Y,2.0,131.27,65.635,0.0,0.0,0.0,13.09,131.27
7165463,12,20 OZ,GLACEAU,DRINK ENERGY XXX,786162301154,N,7.0,129.43,18.49,0.0,0.0,0.0,224.0,129.43
7119250,8,15.2OZ,NKDJUCE,JUICE DRINK MIGHTY MANGO,82592631237,N,8.0,127.12,15.89,0.0,0.0,0.0,68.4,127.12
8544746,45,3 OZ,LECOQ,CROISSANT FILLED SPIN RICOTTA,RSPRCL-45,N,2.0,125.46,62.73,0.0,0.0,0.0,16.88,125.46
2306775,10,100 CT,SYS CLS,GLOVE NITRILE FDSRV PF BLU LRG,304363283,N,1.0,124.78,124.78,0.0,0.0,0.0,9.28,124.78
8331763,45,EACH,LECOQ,CROISSANT FILLED BAC,821332,N,2.0,124.02,62.01,0.0,0.0,0.0,16.8,124.02
6820880,120,3.3 OZ,RICHS,BREAD FLAT PLAIN BKD 6.5X6.5,1946,N,2.0,115.1,57.55,0.0,0.0,0.0,49.5,115.1
7358304,12,80 CT,SYS REL,CUP PLAS TRANS 16OZ SOFT,YE160SYS,N,2.0,109.76,54.88,0.0,0.0,0.0,41.0,109.76
2582021,3,4 LB,SYS CLS,SOUP ONION FRENCH CONC,35558,N,3.0,109.47,36.49,0.0,0.0,0.0,33.75,109.47
3546369,8,1.5 LB,BBRLIMP,CHEESE CHDR MLD SLI INT .75 YL,170748,N,3.0,107.04,35.68,0.0,0.0,0.0,36.0,107.04
1588466,80,2 OZ,SYS CLS,SAUSAGE PORK PTY WIDE CKD MILD,3609,N,3.0,105.9,35.3,0.0,0.0,0.0,30.0,105.9
5618285,20,50 CT,SOLO,CUP PAPER HOT WHT 16OZ,316W-2050,N,2.0,103.26,51.63,0.0,0.0,0.0,55.3,103.26
0951956,10,100 CT,SYS REL,GLOVE LATEX FDSVC PWD MED,304763362,N,1.0,102.89,102.89,0.0,0.0,0.0,11.79,102.89
7074494,12,32 OZ,SMPLYPB,MILK ALMOND BARISTA PB,11147,N,4.0,101.68,25.42,0.0,0.0,0.0,100.8,101.68
6373247,64,2.5 OZ,PILLSBY,CROISSANT PLAIN SHRTNG PNCH SL,94562-32103,N,2.0,98.78,49.39,0.0,0.0,0.0,20.0,98.78
8915654,24,25.3OZ,C GEYSR,WATER SPRING ALPINE W/SPORT C,247721,N,15.0,97.35,6.49,0.0,0.0,0.0,570.375,97.35
1829807,6,2 LB,GR LAKE,CHEESE PARMESAN SHRD FCY,99814,N,2.0,96.26,48.13,0.0,0.0,0.0,24.0,96.26
7119284,8,15.2OZ,NKDJUCE,JUICE DRINK BLUE MACH,82592631268,N,6.0,95.34,15.89,0.0,0.0,0.0,51.3,95.34
7119223,8,15.2OZ,NKDJUCE,JUICE DRINK STWBRY BAN,63120,N,6.0,95.34,15.89,0.0,0.0,0.0,51.3,95.34
6799136,64,1.5OZ,SUNCHIP,CHIP MULTIGRAIN GRDN SALSA LSS,44428,N,3.0,91.11,30.37,0.0,0.0,0.0,18.0,91.11
7679024,6,2 LB,CITVCLS,COFFEE CAPPUC ENGLISH TOFFEE,29614,N,2.0,90.74,45.37,0.0,0.0,0.0,24.0,90.74
8640807,24,20 OZ,GATRADE,DRINK FROST GLACIER FREEZE WDM,10052000324867,N,4.0,87.56,21.89,0.0,0.0,0.0,136.0,87.56
7468507,24,20 OZ,GATRADE,DRINK LMN/LM WIDEMOUTH PLST,32868,N,4.0,87.56,21.89,0.0,0.0,0.0,144.0,87.56
2000521,10,100CT,SYS CLS,LID PLAS WHT DOME F/10-24OZ,DDL124WDSYS,N,2.0,85.16,42.58,0.0,0.0,0.0,12.48,85.16
1250176,48,4 OZ,BKRSIMP,MUFFIN BLUBRY COBBLER TULIP,75760,N,2.0,85.16,42.58,0.0,0.0,0.0,24.0,85.16
3546386,8,1.5 LB,BBRLIMP,CHEESE PROV NONSMK SLI INT .75,170754,N,2.0,79.66,39.83,0.0,0.0,0.0,24.0,79.66
9571183,1,12 CT,PACKER,LETTUCE BIBB FRSH LIVING,,N,4.0,79.0,19.75,0.0,0.0,0.0,20.0,79.0
4428128,40,2.1 OZ,SWEETST,DESSERT BAR MSHMLW CHWY MANIFS,4062,N,2.0,78.72,39.36,0.0,0.0,0.0,10.5,78.72
8552754,6,8 CT,ROTELLA,BUN POTATO BKD,656,N,3.0,78.69,26.23,0.0,0.0,0.0,27.9,78.69
7125160,12,11.5OZ,V-8,JUICE CHERRY BLK SPRKG+ENRGY,27625,N,6.0,78.18,13.03,0.0,0.0,0.0,54.606,78.18
8826893,12,12 OZ,HSRCCLS,HONEY PURE CLOVER GR A BEAR,PF4121,N,2.0,75.46,37.73,0.0,0.0,0.0,18.0,75.46
7125159,12,11.5OZ,V-8,JUICE ORANGE /PNAPLE ENRGY,27633,N,6.0,74.7,12.45,0.0,0.0,0.0,54.606,74.7
3602463,100,3.1 OZ,TYSON,CHICKEN BRST PTY SAVRY FC,10038220928,N,1.0,74.29,74.29,0.0,0.0,0.0,19.37,74.29
5478536,10,100 CT,SYS CLS,GLOVE VINYL FDSRV PWDRFREE LRG,304362813,N,1.0,71.14,71.14,0.0,0.0,0.0,17.665,71.14
7040934,2,103 OZ,LAWLERS,CAKE CHOC ERUPTION 12 CUT,146021312,N,1.0,71.01,71.01,0.0,0.0,0.0,11.5,71.01
8068163,24,4 OZ,OTSPKMY,MUFFIN APPLE CIN/PECAN SUPREME,6245,N,3.0,70.08,23.36,0.0,0.0,0.0,18.0,70.08
2008597,6,6 CT,ROTELLA,ROLL HOAGIE SOUR SLI 6-7 IN,425,N,3.0,66.75,22.25,0.0,0.0,0.0,23.91,66.75
2747418,80,2 OZ,SWAGRTY,SAUSAGE PATTY CKD BRWND WIDE,60020,N,2.0,66.62,33.31,0.0,0.0,0.0,20.0,66.62
0952004,10,100 CT,SYS REL,GLOVE VINYL FDSVC PF LG,304363303,N,1.0,66.02,66.02,0.0,0.0,0.0,16.06,66.02
7468556,24,20 OZ,GATRADE,DRINK ORANGE WIDEMOUTH PLST,10052000328674,N,3.0,65.67,21.89,0.0,0.0,0.0,108.0,65.67
4380788,8,48 CT,M&M,CANDY M&M PEANUT 1.74 OZ,108233,N,0.0,0.0,0.0,2.0,64.78,32.39,11.5,64.78
0849861,2,14 CUT,SWEETST,CAKE CARAMEL VAN CRNCH SLTD,2548,N,1.0,63.94,63.94,0.0,0.0,0.0,9.12,63.94
7119269,8,15.2OZ,NKDJUCE,JUICE DRINK GREEN MACH,63124,N,4.0,63.56,15.89,0.0,0.0,0.0,34.2,63.56
7119278,8,15.2OZ,NKDJUCE,JUICE DRINK RED MACH,63125,N,4.0,63.56,15.89,0.0,0.0,0.0,34.2,63.56
1675925,4,2.5 LB,IMPFRSH,SPINACH CLIPPED FRESH,1675925,N,3.0,63.36,21.12,0.0,0.0,0.0,30.0,63.36
0033815,24,4 OZ,OTSPKMY,MUFFIN BANANA BRS SPRM SO04021,1002,N,3.0,63.03,21.01,0.0,0.0,0.0,18.0,63.03
8315453,8,20 OZ,GR LAKE,CHEESE PEPPER JACK SLI .5 OZ,4495,N,2.0,62.58,31.29,0.0,0.0,0.0,20.0,62.58
4680116,2,79 OZ,SWEETST,CHEESECAKE BROWNIE CRML 14 SL,3156,N,1.0,62.36,62.36,0.0,0.0,0.0,9.875,62.36
6743530,64,1.375Z,MSVICKI,CHIP POTATO SALT & VNGR KETTLE,44446,N,2.0,60.74,30.37,0.0,0.0,0.0,11.0,60.74
1977735,4,4 LB,SYS CLS,SOUP WILD RICE W/CHICKEN,78001177,N,1.0,58.58,58.58,0.0,0.0,0.0,16.0,58.58
7074703,12,32 OZ,SMPLYPB,MILK OAT BARISTA PB,11215,N,2.0,58.56,29.28,0.0,0.0,0.0,50.4,58.56
7084626,60,1.375Z,MSVICKI,CHIP POTATO VARIETY KETTLE STY,28400502351,N,2.0,58.5,29.25,0.0,0.0,0.0,10.4,58.5
7460670,1,110 CT,SYS CLS,CONTAINER PLAS HNG 9X3 B/C HEX,YEH89S900000,N,1.0,57.73,57.73,0.0,0.0,0.0,23.749,57.73
3352796,2,2.5#AV,PORTIMP,SALMON ATL FIL SLI SMK,74865622691,Y,1.0,56.05,56.05,0.0,0.0,0.0,4.05,56.05
9814583,12,14 OZ,SYS REL,TOPPING WHPD ARSL,1004235,N,2.0,55.68,27.84,0.0,0.0,0.0,21.0,55.68
2023125,48,3.4OZ,GRDNBRG,PATTY VEG ORIGINAL VEGGIE BURG,8405900006,N,1.0,55.53,55.53,0.0,0.0,0.0,10.0,55.53
6235501,8,1 LB,PACKER,STRAWBERRY FRESH,,N,2.0,55.36,27.68,0.0,0.0,0.0,20.0,55.36
5277017,4,1 GAL,KENS,DRESSING CAESAR CRMY,KE0827,N,1.0,55.17,55.17,0.0,0.0,0.0,34.0,55.17
6690675,4,50 OZ,NAT VLY,CEREAL GRANOLA OATSN HNY BLKPK,16000-27111,N,1.0,54.98,54.98,0.0,0.0,0.0,12.5,54.98
6596787,4,2.88LB,SWEETST,DESSERT BAR LUSCIOUS LMN SQ,145,N,1.0,52.86,52.86,0.0,0.0,0.0,14.5,52.86
5989710,8,63CT,SYS CLS,CONTAINER PLAS PIE WDG HNG CLR,CI89S190000,N,1.0,51.09,51.09,0.0,0.0,0.0,11.6,51.09
8222766,10,36CT,MARS,CANDY BAR TWIX CARAMEL 1.79 OZ,227808,N,0.0,0.0,0.0,2.0,48.62,24.31,9.028,48.62
7472337,24,70CT,SYS IMP,LID PLAS TRANS F/16-20 OZ CUP,YLP22CSYS,N,1.0,48.45,48.45,0.0,0.0,0.0,13.5,48.45
4305068,6,32 OZ,CALIFIA,MILK ALMOND PURE BARISTA BLEND,420164,N,3.0,48.15,16.05,0.0,0.0,0.0,39.0,48.15
2880888,4,4 LB,SYS CLS,CHILI FRZ TIMBERLINE W/BEANS,78001175,N,1.0,47.86,47.86,0.0,0.0,0.0,16.0,47.86
7454929,48,6 OZ,ILTACO,PUFF PEPPERONI PIZZA,24116,N,1.0,46.55,46.55,0.0,0.0,0.0,18.0,46.55
3575982,4,125 CT,SYSCO,PLATE PAPER PULP WHT 8.75,21273,N,1.0,46.17,46.17,0.0,0.0,0.0,20.5,46.17
7016819,6,32 OZS,CITVCLS,COFFEE CAPPUC MIX FRENCH VAN,29615,N,1.0,44.08,44.08,0.0,0.0,0.0,12.0,44.08
8399529,24,20 OZ,GATRADE,DRINK FROST RIPTIDE RUSH WM,32488,N,2.0,43.78,21.89,0.0,0.0,0.0,60.0,43.78
7064466,15,61 CT,ERTHPLS,LID PLASTIC PLA CLR,7064466,N,1.0,43.29,43.29,0.0,0.0,0.0,6.052,43.29
4200036,60,TRAYS,PEPFARM,CRACKER ASST DISTINCTIVE HRTG,7886,N,1.0,42.16,42.16,0.0,0.0,0.0,13.0,42.16
8068159,24,4 OZ,OTSPKMY,MUFFIN BLUEBERRY CRUMB SUPREME,6201,N,2.0,42.02,21.01,0.0,0.0,0.0,12.0,42.02
7955513,3000,15X17,ROSE SW,NAPKIN DINNER 15X17,30205,N,1.0,41.78,41.78,0.0,0.0,0.0,37.0,41.78
0238796,2,9 LB,BKRSCLS,BATTER MUFFIN CRNBRY ORG,6826655,N,1.0,39.59,39.59,0.0,0.0,0.0,18.0,39.59
1320100,45,4.5 OZ,EUROBKE,BREAD SANDWICH BAGUETTE PARBKD,5092,N,2.0,39.54,19.77,0.0,0.0,0.0,28.2,39.54
2582104,3,4 LB,SYS CLS,SOUP CHOWDER CLAM NEW ENG CONC,35566,N,1.0,39.52,39.52,0.0,0.0,0.0,11.35,39.52
2582054,3,4 LB,SYS CLS,SOUP ITALIAN WEDDING CONC,35561,N,1.0,37.76,37.76,0.0,0.0,0.0,11.4,37.76
2582252,3,4 LB,SYS CLS,SOUP CHICKEN NOODLE CONC,35581,N,1.0,36.55,36.55,0.0,0.0,0.0,12.0,36.55
7097909,1,1000CT,ERTHPLS,SLEEVE PAPER KRAFT 12-20OZ CUP,C-SYSCO-EP-CP,N,1.0,36.25,36.25,0.0,0.0,0.0,12.0,36.25
2582013,3,4 LB,SYS CLS,SOUP GUMBO SAUSAGE&CHKN CONC,35557,N,1.0,35.9,35.9,0.0,0.0,0.0,12.05,35.9
8458780,2,90 PK,SYS REL,CLEANER FLOOR NEUTRAL PWDR RTU,6100214,N,1.0,34.58,34.58,0.0,0.0,0.0,3.98,34.58
1764521,100,56 GAL,SYS REL,LINER REPRO 43X46 1.5 ML BLK,X8646AKSX01,N,1.0,34.54,34.54,0.0,0.0,0.0,19.8,34.54
6472413,6,4 LB,YOPLAIT,YOGURT STRAWBERRY PARFAIT POUC,70470-16631,N,1.0,34.04,34.04,0.0,0.0,0.0,24.0,34.04
6472502,6,4 LB,YOPLAIT,YOGURT VANILLA PARFAIT POUCH,70470-16632,N,1.0,34.04,34.04,0.0,0.0,0.0,24.0,34.04
1079383,1,10 LB,PACKER,BANANA FRESH GREEN TIP,,N,4.0,33.88,8.47,0.0,0.0,0.0,40.0,33.88
